video_filename,site,array_size,distribution,number_reward,bout,flowerID,visit_order,visit_type,NOTES,,
20210628_1938_2-8-10-15,SPNC,4x4,random,4,4,8,2,,,,
20210628_1938_2-8-10-15,SPNC,4x4,random,4,4,12,3,,,,
20210628_1938_2-8-10-15,SPNC,4x4,random,4,4,16,4,,,,
20210628_1938_2-8-10-15,SPNC,4x4,random,4,4,15,5,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,12,1,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,8,2,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,4,3,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,3,4,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,7,5,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,3,6,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,2,7,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,1,8,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,5,9,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,9,10,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,13,11,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,14,12,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,11,13,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,15,14,,,,
20210628_1956_2-8-10-15,SPNC,4x4,random,4,5,16,15,,,,
20210628_2003_2-8-10-15,SPNC,4x4,random,4,6,10,1,,,,
20210630_0912_4-7-9-16,SPNC,4x4,random,4,7,8,1,,,,
20210630_0912_4-7-9-16,SPNC,4x4,random,4,7,12,2,,,,
20210630_0912_4-7-9-16,SPNC,4x4,random,4,7,16,3,,,,
20210630_0940_4-7-9-16,SPNC,4x4,random,4,8,16,1,,,,
20210630_0940_4-7-9-16,SPNC,4x4,random,4,8,12,2,,,,
20210630_0940_4-7-9-16,SPNC,4x4,random,4,8,11,3,,,,
20210630_0940_4-7-9-16,SPNC,4x4,random,4,8,15,4,,,,
20210630_0940_4-7-9-16,SPNC,4x4,random,4,8,16,5,,,,
20210630_0948_4-7-9-16,SPNC,4x4,random,4,9,15,1,,,,
20210630_0948_4-7-9-16,SPNC,4x4,random,4,9,16,2,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,8,1,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,12,2,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,16,3,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,15,4,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,14,5,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,9,6,,,,
20210630_1935_4-7-9-16,SPNC,4x4,random,4,10,5,7,,,,
20210701_0845_3-6-12-13,SPNC,4x4,random,4,11,12,1,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,9,1,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,13,2,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,14,3,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,12,4,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,8,5,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,7,6,,,,
20210701_0854_3-6-12-13,SPNC,4x4,random,4,12,6,7,,,,
20210701_0921_3-6-12-13,SPNC,4x4,random,4,13,5,1,,,,
20210701_0921_3-6-12-13,SPNC,4x4,random,4,13,6,2,,,,
20210701_0921_3-6-12-13,SPNC,4x4,random,4,13,10,3,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,12,1,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,11,2,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,7,3,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,6,4,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,2,5,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,1,6,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,5,7,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,9,8,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,15,9,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,7,10,,,,
20210701_0926_3-6-12-13,SPNC,4x4,random,4,14,4,11,,,,
20210621_1352,KNTA,5x4,uniform,20,1,12,1,,,,
20210621_1352,KNTA,5x4,uniform,20,1,4,2,,,,
20210621_1357,KNTA,5x4,uniform,20,2,14,1,,,,
20210621_1357,KNTA,5x4,uniform,20,2,15,2,,,,
20210621_1357,KNTA,5x4,uniform,20,2,19,3,,,,
20210621_1357,KNTA,5x4,uniform,20,2,18,4,,,,
20210621_1357,KNTA,5x4,uniform,20,2,17,5,,,,
20210621_1357,KNTA,5x4,uniform,20,2,13,6,,,,
20210621_1509,KNTA,5x4,uniform,20,3,16,1,,,,
20210621_1509,KNTA,5x4,uniform,20,3,12,2,,,,
20210621_1509,KNTA,5x4,uniform,20,3,8,3,,,,
20210621_1509,KNTA,5x4,uniform,20,3,4,4,,,,
20210621_1509,KNTA,5x4,uniform,20,3,3,5,,,,
20210621_1517,KNTA,5x4,uniform,20,4,16,1,,,,
20210621_1517,KNTA,5x4,uniform,20,4,12,2,,,,
20210621_1517,KNTA,5x4,uniform,20,4,8,3,,,,
20210621_1517,KNTA,5x4,uniform,20,4,4,4,,,,
20210621_1517,KNTA,5x4,uniform,20,4,3,5,,,,
20210621_1517,KNTA,5x4,uniform,20,4,7,6,,,,
20210621_1517,KNTA,5x4,uniform,20,4,2,7,,,,
20210621_1517,KNTA,5x4,uniform,20,4,6,8,,,,
20210621_1517,KNTA,5x4,uniform,20,4,1,9,,,,
20210621_1528,KNTA,5x4,uniform,20,5,15,1,,,,
20210621_1528,KNTA,5x4,uniform,20,5,13,2,,,,
20210621_1528,KNTA,5x4,uniform,20,5,9,3,,,,
20210621_1528,KNTA,5x4,uniform,20,5,4,4,,,,
20210621_1528,KNTA,5x4,uniform,20,5,8,5,,,,
20210621_1528,KNTA,5x4,uniform,20,5,7,6,,,,
20210621_1532,KNTA,5x4,uniform,20,6,7,1,,,,
20210621_1532,KNTA,5x4,uniform,20,6,6,2,,,,
20210621_1532,KNTA,5x4,uniform,20,6,10,3,,,,
20210621_1532,KNTA,5x4,uniform,20,6,6,4,,,,
20210621_1541,KNTA,5x4,uniform,20,7,16,1,,,,
20210621_1541,KNTA,5x4,uniform,20,7,12,2,,,,
20210621_1541,KNTA,5x4,uniform,20,7,5,3,,,,
20210621_1541,KNTA,5x4,uniform,20,7,1,4,,,,
20210621_1541,KNTA,5x4,uniform,20,7,2,5,,,,
20210621_1541,KNTA,5x4,uniform,20,7,3,6,,,,
20210621_1541,KNTA,5x4,uniform,20,7,4,7,,,,
20210621_1541,KNTA,5x4,uniform,20,7,7,8,,,,
20210621_1541,KNTA,5x4,uniform,20,7,6,9,,,,
20210621_1541,KNTA,5x4,uniform,20,7,1,10,,,,
20210621_1541,KNTA,5x4,uniform,20,7,5,11,,,,
20210621_1541,KNTA,5x4,uniform,20,7,9,12,,,,
20210621_1541,KNTA,5x4,uniform,20,7,17,13,,,,
20210621_1541,KNTA,5x4,uniform,20,7,19,14,,,,
20210621_1544,KNTA,5x4,uniform,20,8,8,1,,,,
20210621_1544,KNTA,5x4,uniform,20,8,4,2,,,,
20210621_1544,KNTA,5x4,uniform,20,8,8,3,,,,
20210621_1554,KNTA,5x4,uniform,20,9,8,1,,,,
20210621_1554,KNTA,5x4,uniform,20,9,4,2,,,,
20210621_1556,KNTA,5x4,uniform,20,10,18,1,,,,
20210621_1556,KNTA,5x4,uniform,20,10,14,2,,,,
20210621_1556,KNTA,5x4,uniform,20,10,13,3,,,,
20210621_1556,KNTA,5x4,uniform,20,10,5,4,,,,
20210621_1556,KNTA,5x4,uniform,20,10,1,5,,,,
20210621_1556,KNTA,5x4,uniform,20,10,3,6,,,,
20210621_1556,KNTA,5x4,uniform,20,10,7,7,,,,
20210621_1602,KNTA,5x4,uniform,20,11,13,1,,,,
20210621_1602,KNTA,5x4,uniform,20,11,9,2,,,,
20210621_1602,KNTA,5x4,uniform,20,11,5,3,,,,
20210621_1602,KNTA,5x4,uniform,20,11,1,4,,,,
20210621_1602,KNTA,5x4,uniform,20,11,2,5,,,,
20210621_1602,KNTA,5x4,uniform,20,11,7,6,,,,
20210621_1602,KNTA,5x4,uniform,20,11,3,7,,,,
20210621_1611,KNTA,5x4,uniform,20,12,9,1,,,,
20210621_1611,KNTA,5x4,uniform,20,12,13,2,,,,
20210621_1611,KNTA,5x4,uniform,20,12,17,3,,,,
20210621_1613,KNTA,5x4,uniform,20,13,18,1,,,,
20210621_1613,KNTA,5x4,uniform,20,13,15,2,,,,
20210621_1613,KNTA,5x4,uniform,20,13,16,3,,,,
20210621_1613,KNTA,5x4,uniform,20,13,15,4,,,,
20210621_1613,KNTA,5x4,uniform,20,13,13,5,,,,
20210621_1613,KNTA,5x4,uniform,20,13,17,6,,,,
20210621_1613,KNTA,5x4,uniform,20,13,18,7,,,,
20210621_1615,KNTA,5x4,uniform,20,15,19,1,,,,
20210621_1616,KNTA,5x4,uniform,20,17,4,1,,,,
20210621_1616,KNTA,5x4,uniform,20,17,8,2,,,,
20210621_1616,KNTA,5x4,uniform,20,17,3,3,,,,
20210621_1616,KNTA,5x4,uniform,20,17,2,4,,,,
20210621_1616,KNTA,5x4,uniform,20,17,1,5,,,,
20210621_1616,KNTA,5x4,uniform,20,17,5,6,,,,
20210621_1616,KNTA,5x4,uniform,20,17,13,7,,,,
20210621_1616,KNTA,5x4,uniform,20,17,12,8,,,,
20210621_1616,KNTA,5x4,uniform,20,17,16,9,,,,
20210621_1617,KNTA,5x4,uniform,20,18,20,1,,,,
20210621_1617,KNTA,5x4,uniform,20,18,16,2,,,,
20210621_1617,KNTA,5x4,uniform,20,18,12,3,,,,
20210621_1617,KNTA,5x4,uniform,20,18,8,4,,,,
20210621_1617,KNTA,5x4,uniform,20,18,4,5,,,,
20210621_1617,KNTA,5x4,uniform,20,18,2,6,,,,
20210621_1617,KNTA,5x4,uniform,20,18,1,7,,,,
20210621_1623,KNTA,5x4,uniform,20,19,13,1,,,,
20210621_1623,KNTA,5x4,uniform,20,19,17,2,,,,
20210621_1625,KNTA,5x4,uniform,20,20,19,1,,,,
20210621_1625,KNTA,5x4,uniform,20,20,17,2,,,,
20210621_1625,KNTA,5x4,uniform,20,20,13,3,,,,
20210621_1625,KNTA,5x4,uniform,20,20,9,4,,,,
20210621_1625,KNTA,5x4,uniform,20,20.1,19,1,,*different bird,,
20210621_1625,KNTA,5x4,uniform,20,20.1,13,2,,,,
20210621_1631,KNTA,5x4,uniform,20,21,20,1,,,,
20210621_1631,KNTA,5x4,uniform,20,21,16,2,,,,
20210621_1631,KNTA,5x4,uniform,20,21,12,3,,,,
20210621_1634,KNTA,5x4,uniform,20,22,15,1,,,,
20210621_1634,KNTA,5x4,uniform,20,22,11,2,,,,
20210621_1634,KNTA,5x4,uniform,20,22,9,3,,,,
20210621_1634,KNTA,5x4,uniform,20,22,2,4,,,,
20210621_1634,KNTA,5x4,uniform,20,22,3,5,,,,
20210621_1637,KNTA,5x4,uniform,20,23,6,1,,,,
20210621_1637,KNTA,5x4,uniform,20,23,10,2,,,,
20210621_1637,KNTA,5x4,uniform,20,23,11,3,,,,
20210621_1637,KNTA,5x4,uniform,20,23,19,4,,,,
20210621_1637,KNTA,5x4,uniform,20,23,16,5,,,,
20210621_1640,KNTA,5x4,uniform,20,24,14,1,,,,
20210621_1640,KNTA,5x4,uniform,20,24,2,2,,,,
20210621_1640,KNTA,5x4,uniform,20,24,4,3,,,,
20210621_1640,KNTA,5x4,uniform,20,24,17,4,,,,
20210621_1640,KNTA,5x4,uniform,20,24,13,5,,,,
20210621_1640,KNTA,5x4,uniform,20,24,17,6,,,,
20210621_1640,KNTA,5x4,uniform,20,24,18,7,,,,
20210621_1641,KNTA,5x4,uniform,20,25,19,1,,,,
20210621_1641,KNTA,5x4,uniform,20,25,18,2,,,,
20210621_1641,KNTA,5x4,uniform,20,25,17,3,,,,
20210621_1641,KNTA,5x4,uniform,20,25,9,4,,,,
20210621_1700,KNTA,5x4,uniform,20,26,19,1,,,,
20210621_1700,KNTA,5x4,uniform,20,26,15,2,,,,
20210621_1700,KNTA,5x4,uniform,20,26,14,3,,,,
20210621_1700,KNTA,5x4,uniform,20,26,10,4,,,,
20210621_1700,KNTA,5x4,uniform,20,26,9,5,,,,
20210621_1700,KNTA,5x4,uniform,20,26,13,6,,,,
20210621_1700,KNTA,5x4,uniform,20,26,17,7,,,,
20210621_1700,KNTA,5x4,uniform,20,26,20,8,,,,
20210621_1702,KNTA,5x4,uniform,20,27,20,1,,,,
20210621_1702,KNTA,5x4,uniform,20,27,16,2,,,,
20210621_1702,KNTA,5x4,uniform,20,27,20,3,,,,
20210621_1702,KNTA,5x4,uniform,20,27,15,4,,,,
20210621_1702,KNTA,5x4,uniform,20,27,19,5,,,,
20210621_1702,KNTA,5x4,uniform,20,27,15,6,,,,
20210621_1702,KNTA,5x4,uniform,20,27,18,7,,,,
20210621_1712,KNTA,5x4,uniform,20,28,13,1,,,,
20210621_1712,KNTA,5x4,uniform,20,28,17,2,,,,
20210621_1712,KNTA,5x4,uniform,20,28,13,3,,,,
20210621_1714,KNTA,5x4,uniform,20,29,5,1,,,,
20210621_1714,KNTA,5x4,uniform,20,29,1,2,,,,
20210621_1714,KNTA,5x4,uniform,20,29,2,3,,,,
20210621_1714,KNTA,5x4,uniform,20,29,3,4,,,,
20210621_1720,KNTA,5x4,uniform,20,30,16,1,,,,
20210621_1720,KNTA,5x4,uniform,20,30,20,2,,,,
20210621_1720,KNTA,5x4,uniform,20,30,19,3,,,,
20210621_1720,KNTA,5x4,uniform,20,30,11,4,,,,
20210621_1720,KNTA,5x4,uniform,20,30,3,5,,,,
20210621_1720,KNTA,5x4,uniform,20,30,1,6,,,,
20210621_1725,KNTA,5x4,uniform,20,31,7,1,,,,
20210621_1725,KNTA,5x4,uniform,20,31,12,2,,,,
20210621_1725,KNTA,5x4,uniform,20,31,8,3,,,,
20210621_1725,KNTA,5x4,uniform,20,31,4,4,,,,
20210621_1725,KNTA,5x4,uniform,20,31,2,5,,,,
20210621_1725,KNTA,5x4,uniform,20,31,5,6,,,,
20210621_1725,KNTA,5x4,uniform,20,31,20,7,,,,
20210621_1729,KNTA,5x4,uniform,20,31.5,5,1,,,,
20210621_1729,KNTA,5x4,uniform,20,31.5,1,2,,,,
20210621_1729(2),KNTA,5x4,uniform,20,31.5,2,3,,*seperate video,,
20210621_1729(2),KNTA,5x4,uniform,20,31.5,10,4,,,,
20210621_1729(2),KNTA,5x4,uniform,20,31.5,6,5,,,,
20210621_1729(2),KNTA,5x4,uniform,20,31.5,7,6,,,,
20210621_1729(2),KNTA,5x4,uniform,20,31.5,5,7,,,,
20210621_1732,KNTA,5x4,uniform,20,32,12,1,,,,
20210622_0610,KNTA,5x4,uniform,20,33,20,1,,,,
20210622_0610,KNTA,5x4,uniform,20,33,16,2,,,,
20210622_0610,KNTA,5x4,uniform,20,33,20,3,,,,
20210622_0610,KNTA,5x4,uniform,20,33,19,4,,,,
20210622_0610,KNTA,5x4,uniform,20,33,5,5,,,,
20210622_0610,KNTA,5x4,uniform,20,33,9,6,,,,
20210622_0623,KNTA,5x4,uniform,20,34,19,1,,,,
20210622_0623,KNTA,5x4,uniform,20,34,15,2,,,,
20210622_0623,KNTA,5x4,uniform,20,34,14,3,,,,
20210622_0629,KNTA,5x4,uniform,20,35,16,1,,,,
20210622_0629,KNTA,5x4,uniform,20,35,19,2,,,,
20210622_0629,KNTA,5x4,uniform,20,35,10,3,,,,
20210622_0629,KNTA,5x4,uniform,20,35,1,4,,,,
20210622_0629,KNTA,5x4,uniform,20,35,2,5,,,,
20210622_0635,KNTA,5x4,uniform,20,36,19,1,,,,
20210622_0635,KNTA,5x4,uniform,20,36,18,2,,,,
20210622_0647,KNTA,5x4,uniform,20,37,4,1,,,,
20210622_0647,KNTA,5x4,uniform,20,37,3,2,,,,
20210622_0649,KNTA,5x4,uniform,20,38,16,1,,,,
20210622_0649,KNTA,5x4,uniform,20,38,9,2,,,,
20210622_0649,KNTA,5x4,uniform,20,38,13,3,,,,
20210622_0701,KNTA,5x4,uniform,20,39,1,1,,,,
20210622_0701,KNTA,5x4,uniform,20,39,6,2,,,,
20210622_0701,KNTA,5x4,uniform,20,39,2,3,,,,
20210622_0701,KNTA,5x4,uniform,20,39,7,4,,,,
20210622_0701,KNTA,5x4,uniform,20,39,13,5,,,,
20210622_0709,KNTA,5x4,uniform,20,40,19,1,,,,
20210622_0709,KNTA,5x4,uniform,20,40,20,2,,,,
20210622_0709,KNTA,5x4,uniform,20,40,16,3,,,,
20210622_0709,KNTA,5x4,uniform,20,40,14,4,,,,
20210622_0713,KNTA,5x4,uniform,20,41,15,1,,,,
20210622_0713,KNTA,5x4,uniform,20,41,9,2,,,,
20210622_0713,KNTA,5x4,uniform,20,41,13,3,,,,
20210622_0713,KNTA,5x4,uniform,20,41,17,4,,,,
20210622_0713,KNTA,5x4,uniform,20,41,5,5,,,,
20210622_0713,KNTA,5x4,uniform,20,41,9,6,,,,
20210622_0713,KNTA,5x4,uniform,20,41,5,7,,,,
20210622_0713,KNTA,5x4,uniform,20,41,1,8,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,11,1,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,7,2,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,5,3,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,5,4,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,9,5,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,13,6,,,,
20210622_0715,KNTA,5x4,uniform,20,41.4,17,7,,,,
20210622_0740,KNTA,5x4,uniform,20,42,6,1,,,,
20210622_0740,KNTA,5x4,uniform,20,42,9,2,,,,
20210622_0740,KNTA,5x4,uniform,20,42,13,3,,,,
20210622_0740,KNTA,5x4,uniform,20,42,17,4,,,,
20210622_0746,KNTA,5x4,uniform,20,43,20,1,,,,
20210622_0746,KNTA,5x4,uniform,20,43,16,2,,,,
20210622_0746,KNTA,5x4,uniform,20,43,11,3,,,,
20210622_0746,KNTA,5x4,uniform,20,43,9,4,,,,
20210622_0746,KNTA,5x4,uniform,20,43,10,5,,,,
20210622_0746,KNTA,5x4,uniform,20,43,14,6,,,,
20210622_0754,KNTA,5x4,uniform,20,44,19,1,,,,
20210622_0801,KNTA,5x4,uniform,20,45,1,1,,,,
20210622_0801,KNTA,5x4,uniform,20,45,5,2,,,,
20210622_0801,KNTA,5x4,uniform,20,45,9,3,,,,
20210622_0801,KNTA,5x4,uniform,20,45,13,4,,,,
20210622_0801,KNTA,5x4,uniform,20,45,17,5,,,,
20210622_0805,KNTA,5x4,uniform,20,46,10,1,,,,
20210622_0905,KNTA,5x4,uniform,20,47,11,1,,,,
20210622_0905,KNTA,5x4,uniform,20,47,12,2,,,,
20210622_0905,KNTA,5x4,uniform,20,47,15,3,,,,
20210622_0905,KNTA,5x4,uniform,20,47,16,4,,,,
20210622_0907,KNTA,5x4,uniform,20,48,3,1,,,,
20210622_0907,KNTA,5x4,uniform,20,48,4,2,,,,
20210622_0907,KNTA,5x4,uniform,20,48,3,3,,,,
20210622_0907,KNTA,5x4,uniform,20,48,4,4,,,,
20210622_0907,KNTA,5x4,uniform,20,48,3,5,,,,
20210622_0907,KNTA,5x4,uniform,20,48,8,6,,,,
20210622_0907,KNTA,5x4,uniform,20,48,7,7,,,,
20210622_0907,KNTA,5x4,uniform,20,48,6,8,,,,
20210622_0907,KNTA,5x4,uniform,20,48,10,9,,,,
20210622_0907,KNTA,5x4,uniform,20,48,9,10,,,,
20210622_0911,KNTA,5x4,uniform,20,49,3,1,,,,
20210622_0915,KNTA,5x4,uniform,20,50,14,1,,,,
20210622_0915,KNTA,5x4,uniform,20,50,16,2,,,,
20210622_0918,KNTA,5x4,uniform,20,51,5,1,,,,
20210622_0918,KNTA,5x4,uniform,20,51,9,2,,,,
20210622_0918,KNTA,5x4,uniform,20,51,13,3,,,,
20210622_0918,KNTA,5x4,uniform,20,51,17,4,,,,
20210622_0918,KNTA,5x4,uniform,20,51,1,5,,,,
20210622_0918,KNTA,5x4,uniform,20,51,9,6,,,,
20210622_0918,KNTA,5x4,uniform,20,51,13,7,,,,
20210622_0918,KNTA,5x4,uniform,20,51,17,8,,,,
20210622_0918,KNTA,5x4,uniform,20,51,18,9,,,,
20210622_0918,KNTA,5x4,uniform,20,51,14,10,,,,
20210622_1925,KNTA,5x4,uniform,20,52,10,1,,,,
20210622_1925,KNTA,5x4,uniform,20,52,9,2,,,,
20210622_1925,KNTA,5x4,uniform,20,52,5,3,,,,
20210622_1925,KNTA,5x4,uniform,20,52,1,4,,,,
20210622_1925,KNTA,5x4,uniform,20,52,2,5,,,,
20210622_1741,KNTA,5x4,uniform,20,53,15,1,,,,
20210622_1741,KNTA,5x4,uniform,20,53,16,2,,,,
20210622_1741,KNTA,5x4,uniform,20,53,11,3,,,,
20210622_1741,KNTA,5x4,uniform,20,53,12,4,,,,
20210622_1741,KNTA,5x4,uniform,20,53,1,5,,,,
20210622_1748,KNTA,5x4,uniform,20,54,8,1,,,,
20210622_1748,KNTA,5x4,uniform,20,54,4,2,,,,
20210622_1748,KNTA,5x4,uniform,20,54,2,3,,,,
20210622_1748,KNTA,5x4,uniform,20,54,9,4,,,,
20210622_1752,KNTA,5x4,uniform,20,55,11,1,,,,
20210622_1752,KNTA,5x4,uniform,20,55,7,2,,,,
20210622_1755,KNTA,5x4,uniform,20,56,13,1,,,,
20210622_1755,KNTA,5x4,uniform,20,56,17,2,,,,
20210622_1756,KNTA,5x4,uniform,20,57,15,1,,,,
20210622_1756,KNTA,5x4,uniform,20,57,11,2,,,,
20210622_1756,KNTA,5x4,uniform,20,57,7,3,,,,
20210622_1756,KNTA,5x4,uniform,20,57,4,4,,,,
20210622_1756,KNTA,5x4,uniform,20,57,3,5,,,,
20210622_1801,KNTA,5x4,uniform,20,58,1,1,,,,
20210622_1801,KNTA,5x4,uniform,20,58,2,2,,,,
20210622_1801,KNTA,5x4,uniform,20,58,3,3,,,,
20210622_1805,KNTA,5x4,uniform,20,59,16,1,,,,
20210622_1805,KNTA,5x4,uniform,20,59,12,2,,,,
20210622_1805,KNTA,5x4,uniform,20,59,8,3,,,,
20210622_1805,KNTA,5x4,uniform,20,59,4,4,,,,
20210622_1805,KNTA,5x4,uniform,20,59,3,5,,,,
20210622_1813,KNTA,5x4,uniform,20,60,11,1,,,,
20210622_1813,KNTA,5x4,uniform,20,60,10,2,,,,
20210622_1813,KNTA,5x4,uniform,20,60,10*,3,,*after perching returns to same one,,
20210622_1813,KNTA,5x4,uniform,20,60,2,4,,,,
20210622_1813,KNTA,5x4,uniform,20,60,6,5,,,,
20210622_1813,KNTA,5x4,uniform,20,60,1,6,,,,
20210622_1813,KNTA,5x4,uniform,20,60,1*,7,,,,
20210622_1813,KNTA,5x4,uniform,20,60,2,8,,,,
20210622_1813,KNTA,5x4,uniform,20,60,6,9,,,,
20210622_1813,KNTA,5x4,uniform,20,60,2,10,,,,
20210622_1813,KNTA,5x4,uniform,20,60,6,11,,,,
20210622_1818,KNTA,5x4,uniform,20,61,20,1,,,,
20210622_1818,KNTA,5x4,uniform,20,61,19,2,,,,
20210622_1818,KNTA,5x4,uniform,20,61,15,3,,,,
20210622_1818,KNTA,5x4,uniform,20,61,11,4,,,,
20210622_1818,KNTA,5x4,uniform,20,61,7,5,,,,
20210622_1818,KNTA,5x4,uniform,20,61,3,6,,,,
20210622_1818,KNTA,5x4,uniform,20,61,4,7,,,,
20210622_1834,KNTA,5x4,uniform,20,62,12,1,,,,
20210622_1834,KNTA,5x4,uniform,20,62,16,2,,,,
20210622_1834,KNTA,5x4,uniform,20,62,11,3,,,,
20210622_1840,KNTA,5x4,uniform,20,63,7,1,,,,
20210622_1840,KNTA,5x4,uniform,20,63,3,2,,,,
20210622_1840,KNTA,5x4,uniform,20,63,4,3,,,,
20210622_1840,KNTA,5x4,uniform,20,63,3,4,,,,
20210622_1840,KNTA,5x4,uniform,20,63,2,5,,,,
20210622_1840,KNTA,5x4,uniform,20,63,1,6,,,,
20210622_1840,KNTA,5x4,uniform,20,63,6,7,,,,
20210622_1840,KNTA,5x4,uniform,20,63,7,8,,,,
20210622_1840,KNTA,5x4,uniform,20,63,10,9,,,,
20210622_1840,KNTA,5x4,uniform,20,63,9,10,,,,
20210622_1840,KNTA,5x4,uniform,20,63,17,11,,,,
20210622_1840,KNTA,5x4,uniform,20,63,18,12,,,,
20210622_1855,KNTA,5x4,uniform,20,64,7,1,,,,
20210622_1855,KNTA,5x4,uniform,20,64,2,2,,,,
20210622_1855,KNTA,5x4,uniform,20,64,1,3,,,,
20210622_1855,KNTA,5x4,uniform,20,64,5,4,,,,
20210622_1855,KNTA,5x4,uniform,20,64,2,5,,,,
20210622_1855,KNTA,5x4,uniform,20,64,1,6,,,,
20210622_1855,KNTA,5x4,uniform,20,64,2,7,,,,
20210622_1855,KNTA,5x4,uniform,20,64,9,8,,,,
20210622_1900,KNTA,5x4,uniform,20,65,2,1,,,,
20210622_1900,KNTA,5x4,uniform,20,65,3,2,,,,
20210622_1900,KNTA,5x4,uniform,20,65,4,3,,,,
20210622_1900,KNTA,5x4,uniform,20,65,3,4,,,,
20210622_1900,KNTA,5x4,uniform,20,65,4,5,,,,
20210622_1900,KNTA,5x4,uniform,20,65,3,6,,,,
20210622_1900,KNTA,5x4,uniform,20,65,2,7,,,,
20210622_1900,KNTA,5x4,uniform,20,65,1,8,,,,
20210622_1900,KNTA,5x4,uniform,20,65,6,9,,,,
20210622_1906,KNTA,5x4,uniform,20,66,9,1,,,,
20210622_1906,KNTA,5x4,uniform,20,66,5,2,,,,
20210622_1906,KNTA,5x4,uniform,20,66,2,3,,,,
20210622_1906,KNTA,5x4,uniform,20,66,3,4,,,,
20210622_1906,KNTA,5x4,uniform,20,66,4,5,,,,
20210622_1906,KNTA,5x4,uniform,20,66,8,6,,,,
20210622_1906,KNTA,5x4,uniform,20,66,12,7,,,,
20210622_1910,KNTA,5x4,uniform,20,67,15,1,,,,
20210622_1910,KNTA,5x4,uniform,20,67,14,2,,,,
20210622_1916,KNTA,5x4,uniform,20,68,15,1,,,,
20210622_1916,KNTA,5x4,uniform,20,68,11,2,,,,
20210622_1916,KNTA,5x4,uniform,20,68,7,3,,,,
20210622_1916,KNTA,5x4,uniform,20,68,3,4,,,,
20210622_1916,KNTA,5x4,uniform,20,68,2,5,,,,
20210622_1916,KNTA,5x4,uniform,20,68,1,6,,,,
20210622_1916,KNTA,5x4,uniform,20,68,6,7,,,,
20210622_1916,KNTA,5x4,uniform,20,68,9,8,,,,
20210622_1927,KNTA,5x4,uniform,20,69,1,1,,,,
20210622_1927,KNTA,5x4,uniform,20,69,1*,2,,*after perching returns to same one,,
20210622_1930,KNTA,5x4,uniform,20,70,14,1,,,,
20210622_1930,KNTA,5x4,uniform,20,70,9,2,,,,
20210622_1930,KNTA,5x4,uniform,20,70,5,3,,,,
20210622_1930,KNTA,5x4,uniform,20,70,1,4,,,,
20210622_1945,KNTA,5x4,uniform,20,71,12,1,,,,
20210622_1945,KNTA,5x4,uniform,20,71,8,2,,,,
20210622_1945,KNTA,5x4,uniform,20,71,7,3,,,,
